,property_id,address,property_name,description,num_bedroom,num_bathroom,area_size,price,transaction_type,property_type,parking,laundry,furnished,pet_friendly,latitude,longitude,build_year,smoking_allowed,air_conditioning,hardwood_floors,balcony
131,531004,10814 73 Avenue Northwest,10814 73 Avenue Northwest,10814 73 Avenue Northwest,5,3,2300,850,Rent,Room For Rent,covered,in_suite,False,True,53.5097922,-113.5102206,2000-01-01,False,True,True,True
132,461978,"7007 85 street, Edmonton, AB","7007 85 street, Edmonton, AB","7007 85 street, Edmonton, AB",1.5,1,1500 (total),750,Rent,Main Floor,underground,in_suite,True,True,53.5064198,-113.4574063,2000-01-01,False,True,False,False
133,334139,11008 83rd Street,11008 83rd Street,11008 83rd Street,2,1,680,1019,Rent,Apartment,covered,in_suite,False,True,53.5583248,-113.4694946,2000-01-01,False,False,False,True
134,454033,10136 104 Street Northwest,10136 104 Street Northwest,10136 104 Street Northwest,2,2,950,1800,Rent,Condo Unit,covered,shared,True,True,53.5418331,-113.4995046,2000-01-01,False,False,True,False
135,440134,9239 93 Street Northwest,9239 93 Street Northwest,9239 93 Street Northwest,2,1.5,,1500,Rent,Main Floor,underground,shared,True,True,53.5280436,-113.4695786,2000-01-01,False,False,True,False
136,532397,11539 80 Avenue Northwest,11539 80 Avenue Northwest,11539 80 Avenue Northwest,4,2,1300,2200,Rent,House,covered,in_suite,True,True,53.5161227,-113.5312333,2000-01-01,False,False,True,True
137,532390,10935 71 Avenue Northwest,10935 71 Avenue Northwest,10935 71 Avenue Northwest,3.5,2,1212.56,1550,Rent,House,covered,shared,False,False,53.5071878,-113.5136022,2000-01-01,False,True,True,False
138,529251,16707 32 Avenue Southwest,16707 32 Avenue Southwest,16707 32 Avenue Southwest,4.5,3,2500,3000,Rent,House,garage,in_suite,False,True,53.406334,-113.6108918,2000-01-01,False,False,False,True
139,252255,10240 118 Street,10240 118 Street,10240 118 Street,1,1,,925,Rent,Apartment,covered,in_suite,False,True,53.544246,-113.525347,2000-01-01,False,True,True,False
140,469680,1631 Hammond Crescent NW,1631 Hammond Crescent NW,1631 Hammond Crescent NW,3.5,2.5,1717,2095,Rent,Apartment,underground,in_suite,False,True,53.4788926,-113.6660887,2000-01-01,False,False,False,False
141,272863,10118-106 ave,10118-106 ave,10118-106 ave,2,2,1000,1350,Rent,Condo Unit,garage,shared,True,False,53.55,-113.49503,2000-01-01,False,False,False,True
142,457529,120 Magrath Road Northwest,120 Magrath Road Northwest,120 Magrath Road Northwest,2,2.5,1200,1950,Rent,Duplex,underground,shared,True,False,53.4517316,-113.5603177,2000-01-01,False,True,False,False
143,529256,1026 East Bend Nw,1026 East Bend Nw,1026 East Bend Nw,3,2,,2050,Rent,Apartment,garage,shared,True,False,53.4735954,-113.663713,2000-01-01,False,False,True,False
144,253199,115 street Rutherford Heights,115 street Rutherford Heights,115 street Rutherford Heights,4.5,3.5,2500,2600,Rent,House,garage,shared,False,False,53.4217884,-113.523716,2000-01-01,False,True,True,False
145,465215,979 Crystallina Nera Way NW,979 Crystallina Nera Way NW,979 Crystallina Nera Way NW,3.5,2.5,1700,1950,Rent,Townhouse,underground,shared,True,True,53.6424975,-113.466047,2000-01-01,False,True,False,False
146,471094,2430 Guardian rd,2430 Guardian rd,2430 Guardian rd,1,1,,1050,Rent,Apartment,outdoor,shared,True,False,53.5101058,-113.6730499,2000-01-01,False,False,False,False
147,358171,11440 & 11444 Ellerslie Road SW,11440 & 11444 Ellerslie Road SW,11440 & 11444 Ellerslie Road SW,1,1,1024,1435,Rent,Apartment,garage,in_suite,True,True,53.425749,-113.521457,2000-01-01,False,False,True,True
148,478582,11035 124 Street NW,11035 124 Street NW,11035 124 Street NW,1,1,696,997,Rent,Apartment,underground,shared,True,True,53.558467104629,-113.53557068944,2000-01-01,False,False,True,True
149,529774,8109 226a St Nw,8109 226a St Nw,8109 226a St Nw,3,2,,1895,Rent,House,covered,shared,False,False,27.6648274,-81.5157535,2000-01-01,False,True,True,True
150,463201,8330 81 Ave NW,8330 81 Ave NW,8330 81 Ave NW,1,1,700,849,Rent,Basement,covered,in_suite,True,False,53.5171931,-113.4564873,2000-01-01,False,False,False,False
151,288664,18124 78 Street,18124 78 Street,18124 78 Street,3,2,984,1769,Rent,Apartment,outdoor,shared,False,True,53.6428512,-113.4651071,2000-01-01,False,False,False,False
152,531318,9444 74 Street NW,9444 74 Street NW,9444 74 Street NW,5,2,1130,2200,Rent,House,covered,in_suite,False,False,53.5321445,-113.441826,2000-01-01,False,False,True,False
153,273149,10515 99th Ave. NW,10515 99th Ave. NW,10515 99th Ave. NW,1,1,581,1355,Rent,Apartment,underground,shared,False,True,53.544389,-113.490927,2000-01-01,False,True,True,False
154,524967,4835 104a St NW,4835 104a St NW,4835 104a St NW,2,1,,1500,Rent,Loft,covered,shared,True,False,53.4867381,-113.4970473,2000-01-01,False,True,False,True
155,532396,16021 65 Avenue Northwest,16021 65 Avenue Northwest,16021 65 Avenue Northwest,2,1,900,1300,Rent,Basement,outdoor,shared,False,False,53.4998205,-113.5535317,2000-01-01,False,True,True,True
156,303428,9132 149 St NW,9132 149 St NW,9132 149 St NW,1,1,,950,Rent,Apartment,covered,in_suite,True,True,53.525923,-113.5782529,2000-01-01,False,False,False,False
157,526742,9478(bsmt) Colak Lane Southwest,9478(bsmt) Colak Lane Southwest,9478(bsmt) Colak Lane Southwest,1,1,,900,Rent,Basement,covered,shared,False,True,53.3984729,-113.5889874,2000-01-01,False,True,False,True
158,524708,,,,3.5,2.5,1400,1875,Rent,Main Floor,garage,shared,True,False,53.4006004,-113.5904326,2000-01-01,False,False,False,True
159,531800,6473 King Wynd Southwest,6473 King Wynd Southwest,6473 King Wynd Southwest,3,2.5,1600,2200,Rent,Duplex,outdoor,shared,False,False,53.413174,-113.6332004,2000-01-01,False,False,False,True
160,532373,6337 Greenaway Avenue,6337 Greenaway Avenue,6337 Greenaway Avenue,1,1,,1100,Rent,Basement,outdoor,shared,False,True,53.6035238,-113.5138558,2000-01-01,False,True,False,True
161,489443,10238 103 Street Northwest,10238 103 Street Northwest,10238 103 Street Northwest,2,2,915,2600,Rent,Condo Unit,underground,shared,False,True,53.5440505,-113.4979589,2000-01-01,False,False,True,False
162,292243,11245 31 Ave NW,11245 31 Ave NW,11245 31 Ave NW,2,1,,1275,Rent,Apartment,garage,in_suite,True,False,53.46281,-113.52428,2000-01-01,False,False,True,False
163,338825,,,,3.5,2.5,1450,1850,Rent,Townhouse,garage,shared,False,False,53.421113,-113.6067071,2000-01-01,False,True,False,False
164,433944,11230 104th Avenue,11230 104th Avenue,11230 104th Avenue,studio,1,0,1100,Rent,Apartment,covered,in_suite,False,False,53.547397,-113.514585,2000-01-01,False,True,True,False
165,531722,10360 102 St NW,10360 102 St NW,10360 102 St NW,2.5,2,1100,3400,Rent,Condo Unit,underground,in_suite,False,True,53.5458997,-113.4960541,2000-01-01,False,True,False,False
166,523018,2142 57 St Sw,2142 57 St Sw,2142 57 St Sw,3,3,,2495,Rent,Apartment,underground,shared,False,False,53.4141403,-113.4298612,2000-01-01,False,True,False,False
167,492102,9737 105 Street NW,9737 105 Street NW,9737 105 Street NW,studio,1,391,725,Rent,Apartment,outdoor,shared,False,True,53.5351757,-113.5005845,2000-01-01,False,True,True,True
168,525186,,,,2,2.5,953,1975,Rent,Condo Unit,garage,in_suite,True,False,53.5440505,-113.4979589,2000-01-01,False,True,False,True
169,530209,,,,2,1,885.02,1350,Rent,House,covered,in_suite,False,True,53.5664403,-113.465881,2000-01-01,False,False,True,False
170,274710,,,,1,1,800+,1395,Rent,Basement,garage,shared,True,True,53.53135,-113.44975,2000-01-01,False,True,True,False
171,289408,11930 82 Street NW,11930 82 Street NW,11930 82 Street NW,studio,1,261,825,Rent,Apartment,garage,in_suite,False,True,53.5730936,-113.4675818,2000-01-01,False,False,False,True
172,260569,9828 112 St NW,9828 112 St NW,9828 112 St NW,2,1,995,1850,Rent,Condo Unit,covered,in_suite,True,True,53.536533,-113.514283,2000-01-01,False,True,False,False
173,526737,9143 142 Street Northwest,9143 142 Street Northwest,9143 142 Street Northwest,4,2,1300,2300,Rent,House,outdoor,in_suite,True,True,53.5268977,-113.5651826,2000-01-01,False,True,False,False
174,529202,3236 Kulay Way Southwest,3236 Kulay Way Southwest,3236 Kulay Way Southwest,1,1,750,950,Rent,Basement,covered,shared,False,False,53.4196904,-113.6319224,2000-01-01,False,True,True,True
175,527014,11045 83 St,11045 83 St,11045 83 St,1,1,,950,Rent,Condo Unit,garage,shared,False,True,53.5594309,-113.468451,2000-01-01,False,False,False,False
176,526488,11350 128 Street Northwest,11350 128 Street Northwest,11350 128 Street Northwest,2,2,,1830,Rent,Condo Unit,covered,shared,False,True,53.5634489,-113.5431686,2000-01-01,False,False,False,True
177,528547,5040 River's Edge Way Nw,5040 River's Edge Way Nw,5040 River's Edge Way Nw,3,2,,2195,Rent,Apartment,outdoor,shared,True,False,53.4550188,-113.6550354,2000-01-01,False,False,False,False
178,272429,"8, 10011-62 Street","8, 10011-62 Street","8, 10011-62 Street",2,1,,1050,Rent,Condo Unit,garage,in_suite,False,False,53.540579,-113.4284408,2000-01-01,False,False,True,True
179,524172,,,,2,1,,1200,Rent,Basement,underground,shared,False,False,53.522649,-113.4494222,2000-01-01,False,False,False,False
180,528550,6337 Greenaway Avenue NW,6337 Greenaway Avenue NW,6337 Greenaway Avenue NW,3.5,3.5,,2200,Rent,Main Floor,garage,in_suite,True,True,53.6035238,-113.5138558,2000-01-01,False,True,True,False
181,527218,305-13635 34 St Nw,305-13635 34 St Nw,305-13635 34 St Nw,2,1,,1495,Rent,House,underground,shared,True,False,53.5990924,-113.3919924,2000-01-01,False,False,False,True
182,529895,15653 18 Avenue Southwest,15653 18 Avenue Southwest,15653 18 Avenue Southwest,1,1,700,1200,Rent,Basement,underground,shared,True,True,53.4167098,-113.5952313,2000-01-01,False,True,True,True
183,289344,10040 152 Street NW,10040 152 Street NW,10040 152 Street NW,studio,1,389,795,Rent,Apartment,underground,in_suite,False,True,53.540309,-113.583945,2000-01-01,False,True,False,False
184,532303,#202-245 Edwards Drive Southwest,#202-245 Edwards Drive Southwest,#202-245 Edwards Drive Southwest,2,2,1074,1500,Rent,Condo Unit,underground,in_suite,True,False,53.4294065,-113.4677105,2000-01-01,False,True,True,False
185,532272,1622 93 Street Northwest,1622 93 Street Northwest,1622 93 Street Northwest,3,1.5,1075,1950,Rent,Duplex,garage,in_suite,True,True,53.500436,-113.4703769,2000-01-01,False,True,True,False
186,528215,10388 105 NW,10388 105 NW,10388 105 NW,2,2,864,1900,Rent,Condo Unit,garage,in_suite,False,True,53.5459843,-113.5015319,2000-01-01,False,False,True,True
187,505531,8510 111 Street Northwest,8510 111 Street Northwest,8510 111 Street Northwest,studio,1,430,1125,Rent,Apartment,outdoor,in_suite,False,True,53.5214693,-113.5178339,2000-01-01,False,False,False,True
188,490337,10529 99 Avenue NW,10529 99 Avenue NW,10529 99 Avenue NW,studio,1,180,599,Rent,Apartment,outdoor,shared,False,True,53.5369857,-113.5025631,2000-01-01,False,False,True,False
189,471787,903 Crystallina Nera Way Northwest,903 Crystallina Nera Way Northwest,903 Crystallina Nera Way Northwest,3,2.5,1173,1650,Rent,Townhouse,outdoor,shared,False,True,53.6427752,-113.4593478,2000-01-01,False,True,True,False
190,455549,10730 105 St NW,10730 105 St NW,10730 105 St NW,1,1,560,1020,Rent,Apartment,underground,in_suite,True,True,53.5525006,-113.5015507,2000-01-01,False,True,True,True
191,289323,10819 111 Street NW,10819 111 Street NW,10819 111 Street NW,studio,1,1011,713,Rent,Apartment,covered,shared,True,True,53.5535039,-113.511473,2000-01-01,False,False,False,True
192,289347,10128 161 Street NW,10128 161 Street NW,10128 161 Street NW,1,1,631,1040,Rent,Apartment,underground,in_suite,True,True,53.542083,-113.599859,2000-01-01,False,True,False,False
193,524859,,,,2,1,850,1095,Rent,Basement,underground,in_suite,False,True,53.5677271,-113.5379827,2000-01-01,False,False,True,False
194,531519,10812 21 Avenue Northwest,10812 21 Avenue Northwest,10812 21 Avenue Northwest,3,2.5,1300,2300,Rent,House,garage,shared,True,True,53.4529086,-113.5045144,2000-01-01,False,False,True,True
195,529611,7075 182 Avenue Northwest,7075 182 Avenue Northwest,7075 182 Avenue Northwest,4,3,1750,1950,Rent,Main Floor,outdoor,in_suite,True,False,53.6448458,-113.44856,2000-01-01,False,False,False,False
196,532322,8149 111 Street Northwest,8149 111 Street Northwest,8149 111 Street Northwest,2,1.5,,1950,Rent,Condo Unit,underground,in_suite,False,False,53.5177794,-113.5173606,2000-01-01,False,True,False,True
197,532117,9328 106A Avenue,9328 106A Avenue,9328 106A Avenue,3,1,,1290,Rent,House,garage,in_suite,False,True,53.5526985,-113.4808992,2000-01-01,False,False,True,False
198,511165,8808 128 Avenue Northwest,8808 128 Avenue Northwest,8808 128 Avenue Northwest,2,1,,1100,Rent,Main Floor,outdoor,in_suite,True,True,53.5861923,-113.4775405,2000-01-01,False,True,True,False
199,289248,12220 82 Street NW,12220 82 Street NW,12220 82 Street NW,studio,1,446,969,Rent,Apartment,underground,shared,False,True,53.577384,-113.4677135,2000-01-01,False,True,False,False
200,531958,2916 Coughlan Green SW,2916 Coughlan Green SW,2916 Coughlan Green SW,3,2.5,1533,1970,Rent,Apartment,covered,in_suite,False,False,53.4091063,-113.5840405,2000-01-01,False,True,False,False
201,289333,9315 Jasper Avenue NW,9315 Jasper Avenue NW,9315 Jasper Avenue NW,studio,1,415,919,Rent,Apartment,garage,in_suite,True,True,53.54786,-113.4754137,2000-01-01,False,True,True,False
202,529511,,,,1,1,600,1000,Rent,Basement,garage,in_suite,False,False,53.3966928,-113.5966367,2000-01-01,False,True,True,False
203,472658,12004 22 Avenue Southwest,12004 22 Avenue Southwest,12004 22 Avenue Southwest,3,2.5,1240,2695,Rent,Townhouse,outdoor,shared,True,True,53.4112467,-113.5348614,2000-01-01,False,True,False,False
204,410199,10008 151 Street Northwest,10008 151 Street Northwest,10008 151 Street Northwest,2,2,1100,1550,Rent,Condo Unit,underground,in_suite,False,True,53.5395616,-113.5817785,2000-01-01,False,True,True,False
205,289378,8215 144 Avenue NW,8215 144 Avenue NW,8215 144 Avenue NW,1,1,651,1089,Rent,Apartment,garage,in_suite,False,True,53.606591,-113.468857,2000-01-01,False,False,False,True
206,289404,11940 82 Street NW,11940 82 Street NW,11940 82 Street NW,studio,1,1132,820,Rent,Apartment,covered,shared,True,True,53.5733446,-113.4676184,2000-01-01,False,False,False,False
207,526035,3617 116 Avenue Northwest,3617 116 Avenue Northwest,3617 116 Avenue Northwest,3.5,2,,2100,Rent,House,underground,in_suite,False,False,53.574701228391,-113.39525990105,2000-01-01,False,True,False,False
208,532232,10815 83 Avenue Northwest,10815 83 Avenue Northwest,10815 83 Avenue Northwest,1,1,600,1100,Rent,Condo Unit,underground,in_suite,False,False,53.5188543,-113.5100953,2000-01-01,False,False,True,False
209,508443,10611 116 Street NW,10611 116 Street NW,10611 116 Street NW,2,2,1096,1695,Rent,Condo Unit,garage,in_suite,True,True,53.5501977,-113.5210439,2000-01-01,False,True,False,False
210,289276,12207 82 Street NW,12207 82 Street NW,12207 82 Street NW,studio,1,425,950,Rent,Apartment,garage,shared,True,True,53.5771179,-113.4669034,2000-01-01,False,False,True,False
211,492103,9722 104 Street NW,9722 104 Street NW,9722 104 Street NW,studio,1,470,749,Rent,Apartment,garage,shared,True,True,53.5347693,-113.499772,2000-01-01,False,True,True,False
212,531886,10028 119 Street Northwest,10028 119 Street Northwest,10028 119 Street Northwest,2.5,2,1530,2550,Rent,Condo Unit,outdoor,shared,False,True,53.540550894826,-113.527195146463,2000-01-01,False,True,False,False
213,480739,9731 105 Street NW,9731 105 Street NW,9731 105 Street NW,1,1,713,1299,Rent,Apartment,underground,in_suite,False,True,53.534915,-113.5007971,2000-01-01,False,True,True,False
214,480738,9745 106 Street NW,9745 106 Street NW,9745 106 Street NW,1,1,783,1009,Rent,Apartment,underground,shared,True,True,53.5352417,-113.5026175,2000-01-01,False,False,True,True
215,429600,1625 48 Street Northwest,1625 48 Street Northwest,1625 48 Street Northwest,2,1,,1380,Rent,Duplex,covered,in_suite,False,True,53.4457525,-113.4127398,2000-01-01,False,True,True,False
216,289379,10717 107 Street NW,10717 107 Street NW,10717 107 Street NW,studio,1,321,799,Rent,Apartment,covered,in_suite,False,True,53.551919,-113.504098,2000-01-01,False,False,False,True
217,512942,#202 8409 118 Avenue Northwest,#202 8409 118 Avenue Northwest,#202 8409 118 Avenue Northwest,2,1,750,1150,Rent,Condo Unit,underground,in_suite,False,False,53.5702857,-113.4708751,2000-01-01,False,False,True,True
218,289346,10745 110 Street NW,10745 110 Street NW,10745 110 Street NW,studio,1,303,825,Rent,Apartment,garage,in_suite,False,True,53.55275,-113.509626,2000-01-01,False,True,True,True
219,490092,9615 104 Street NW,9615 104 Street NW,9615 104 Street NW,1,1,650,1045,Rent,Apartment,covered,shared,False,True,53.5329094,-113.4988177,2000-01-01,False,False,False,False
220,531430,127-9008 99 Ave Nw,127-9008 99 Ave Nw,127-9008 99 Ave Nw,2,2,,1995,Rent,House,outdoor,shared,True,False,53.5417112,-113.4697283,2000-01-01,False,True,False,True
221,490089,9711 104 Street NW,9711 104 Street NW,9711 104 Street NW,studio,1,341,799,Rent,Apartment,garage,shared,True,True,53.534358,-113.4988445,2000-01-01,False,False,False,True
222,313278,12035 22 Avenue SW,12035 22 Avenue SW,12035 22 Avenue SW,2,2,,1550,Rent,Apartment,outdoor,in_suite,False,False,53.4105759,-113.536353,2000-01-01,False,True,True,False
223,510052,10335 - 61 AVENUE NW,10335 - 61 AVENUE NW,10335 - 61 AVENUE NW,1,0,0,1450,Rent,Office Space,covered,shared,True,False,53.498017,-113.494404,2000-01-01,False,True,True,False
224,523665,7080 Cardinal Way Southwest,7080 Cardinal Way Southwest,7080 Cardinal Way Southwest,3,2.5,,1945,Rent,Main Floor,garage,shared,False,True,53.3975633,-113.5746715,2000-01-01,False,False,True,False
225,531987,11846 125 Street Northwest,11846 125 Street Northwest,11846 125 Street Northwest,1,1,500,1100,Rent,Basement,covered,in_suite,False,False,53.5717717,-113.5380271,2000-01-01,False,False,True,False
226,472252,10217 149 Street Northwest,10217 149 Street Northwest,10217 149 Street Northwest,3,2,1200,1790,Rent,Townhouse,underground,in_suite,True,True,53.5426425,-113.5774961,2000-01-01,False,True,False,False
227,450160,10159 118 Street Northwest,10159 118 Street Northwest,10159 118 Street Northwest,1,1,525,1540,Rent,Apartment,underground,in_suite,True,False,53.5423078,-113.5244197,2000-01-01,False,True,False,True
228,532221,168 Secord Drive Northwest,168 Secord Drive Northwest,168 Secord Drive Northwest,2.5,2.5,1100,1850,Rent,Townhouse,garage,in_suite,True,False,53.5292907,-113.6977989,2000-01-01,False,False,False,True
229,309035,10025 115 Street,10025 115 Street,10025 115 Street,studio,1,,1318,Rent,Apartment,covered,in_suite,False,False,53.539665,-113.518135,2000-01-01,False,False,True,True
230,532187,10545 Saskatchewan Dr NW,10545 Saskatchewan Dr NW,10545 Saskatchewan Dr NW,2,2,970,1995,Rent,Condo Unit,outdoor,in_suite,False,False,53.5228118,-113.5030575,2000-01-01,False,True,False,True
231,532172,11309 (bsmt)  79 Avenue Northwest - BSMT,11309 (bsmt)  79 Avenue Northwest - BSMT,11309 (bsmt)  79 Avenue Northwest - BSMT,1,1,,1100,Rent,Basement,garage,shared,True,False,53.51506972584,-113.52344778372,2000-01-01,False,False,True,True
232,532159,9487 227 Street Northwest,9487 227 Street Northwest,9487 227 Street Northwest,2,1,628,1195,Rent,Basement,underground,in_suite,True,True,53.53253,-113.70843,2000-01-01,False,False,True,True
233,529955,26 B 16026 16028 103 Avenue Northwest,26 B 16026 16028 103 Avenue Northwest,26 B 16026 16028 103 Avenue Northwest,1,1,,1500,Rent,Duplex,covered,shared,False,False,53.545056237433,-113.59875946998,2000-01-01,False,False,True,True
234,315094,11039 81 Avenue Northwest,11039 81 Avenue Northwest,11039 81 Avenue Northwest,4,2,,1500,Rent,Basement,covered,shared,True,False,53.5169534,-113.5169459,2000-01-01,False,False,True,False
235,463927,1051 Graydon Hill Boulevard Southwest,1051 Graydon Hill Boulevard Southwest,1051 Graydon Hill Boulevard Southwest,3,2.5,1552,1900,Rent,Townhouse,garage,shared,False,True,53.4221674,-113.5543992,2000-01-01,False,True,True,False
236,286288,,,,4,2.5,1150,2175,Rent,House,garage,shared,True,False,53.4593665,-113.4054213,2000-01-01,False,True,False,True
237,529419,,,,1,1,460,1195,Rent,Townhouse,garage,in_suite,False,True,53.3982699,-113.5215799,2000-01-01,False,True,True,True
238,525841,5122 213A Street Northwest,5122 213A Street Northwest,5122 213A Street Northwest,3,2.5,1543,2100,Rent,Duplex,garage,in_suite,True,True,53.4883499,-113.68713,2000-01-01,False,False,False,False
239,532196,7335 South Terwillegar Dr NW,7335 South Terwillegar Dr NW,7335 South Terwillegar Dr NW,2,2,940,1700,Rent,Condo Unit,outdoor,shared,True,False,53.4350587,-113.5776136,2000-01-01,False,False,True,True
240,530864,5911 152A Avenue NW,5911 152A Avenue NW,5911 152A Avenue NW,2,1,800,1050,Rent,Apartment,covered,shared,False,True,53.6135363,-113.4328267,2000-01-01,False,False,False,True
241,386231,10238 103 St NW,10238 103 St NW,10238 103 St NW,2,2,830,2147,Rent,Condo Unit,garage,in_suite,True,False,53.543851276919,-113.497618259455,2000-01-01,False,True,False,False
242,530225,6212 139 Avenue Northwest,6212 139 Avenue Northwest,6212 139 Avenue Northwest,3,1.5,1150,1650,Rent,Main Floor,covered,shared,False,True,53.6015973,-113.4374969,2000-01-01,False,True,True,True
243,532175,11408 13 Avenue Southwest,11408 13 Avenue Southwest,11408 13 Avenue Southwest,3,2.5,1350,1950,Rent,Duplex,garage,in_suite,True,True,53.4199422,-113.5219397,2000-01-01,False,True,False,False
244,367317,13441 - 127 Street Northwest,13441 - 127 Street Northwest,13441 - 127 Street Northwest,2,1,950,1750,Rent,Condo Unit,garage,in_suite,False,False,53.5961039,-113.5396771,2000-01-01,False,True,False,True
245,439203,1316 Windermere Way Southwest,1316 Windermere Way Southwest,1316 Windermere Way Southwest,2.5,2,1150,2550,Rent,Apartment,outdoor,in_suite,True,True,53.433937,-113.6178875,2000-01-01,False,False,True,False
246,366476,22104 87 Avenue Northwest,22104 87 Avenue Northwest,22104 87 Avenue Northwest,3,2.5,1400,2400,Rent,House,covered,shared,False,True,53.521253515545,-113.698579827319,2000-01-01,False,False,True,False
247,532167,8745 165 Street Northwest,8745 165 Street Northwest,8745 165 Street Northwest,1,1,670,1050,Rent,Condo Unit,covered,shared,False,True,53.5212438,-113.608324,2000-01-01,False,False,False,True
248,476990,,,,1,1,620,1000,Rent,Basement,garage,in_suite,True,False,53.5202031,-113.4901025,2000-01-01,False,True,True,True
249,532139,9929 113 Street,9929 113 Street,9929 113 Street,2,2,,1800,Rent,Condo Unit,underground,shared,False,False,53.5381739,-113.5153121,2000-01-01,False,True,False,False
250,427058,7508 Getty Gate NW,7508 Getty Gate NW,7508 Getty Gate NW,2,2,898,1570,Rent,Condo Unit,outdoor,in_suite,True,True,53.4981924,-113.6809781,2000-01-01,False,False,True,False
251,529954,28 B 16026 16028 103 Avenue Northwest,28 B 16026 16028 103 Avenue Northwest,28 B 16026 16028 103 Avenue Northwest,1,1,,1500,Rent,Duplex,garage,in_suite,False,False,53.545062612405,-113.59848588466,2000-01-01,False,False,True,True
252,316576,10815 83 Avenue NW,10815 83 Avenue NW,10815 83 Avenue NW,2,1,805,1800,Rent,Condo Unit,covered,in_suite,True,False,53.518833,-113.5101671,2000-01-01,False,False,False,True
253,508377,23107 77 Avenue NE,23107 77 Avenue NE,23107 77 Avenue NE,1,1,1064,1220,Rent,Apartment,outdoor,in_suite,False,True,53.5096893,-113.7157923,2000-01-01,False,True,True,False
254,498456,8919 83 Ave NW,8919 83 Ave NW,8919 83 Ave NW,1.5,1,825,940,Rent,Basement,outdoor,in_suite,False,False,53.5186648,-113.4655759,2000-01-01,False,False,False,False
255,493176,920 156 Street Northwest,920 156 Street Northwest,920 156 Street Northwest,1,1,600,1300,Rent,Condo Unit,outdoor,shared,False,True,53.4401942,-113.5921843,2000-01-01,False,False,True,False
256,518773,,,,2,1,900,1400,Rent,Basement,garage,in_suite,True,False,53.5173292,-113.4669885,2000-01-01,False,True,True,False
257,472254,2393 Glenridding Boulevard Southwest,2393 Glenridding Boulevard Southwest,2393 Glenridding Boulevard Southwest,3.5,2.5,1440,1750,Rent,Townhouse,outdoor,in_suite,False,True,53.4206678,-113.6075543,2000-01-01,False,False,True,False
258,266988,11606 108 Ave,11606 108 Ave,11606 108 Ave,1,1,,1250,Rent,Condo Unit,covered,shared,True,False,53.553311,-113.521838,2000-01-01,False,False,False,True
259,369088,9128 99 Street Northwest,9128 99 Street Northwest,9128 99 Street Northwest,studio,1,450,825,Rent,Apartment,underground,in_suite,True,False,53.5270146,-113.4863059,2000-01-01,False,False,False,False
260,504054,11969 Jasper Ave,11969 Jasper Ave,11969 Jasper Ave,2,2,950,2900,Rent,Condo Unit,covered,in_suite,False,True,53.5407736,-113.5289202,2000-01-01,False,True,False,True
261,525748,5012 118 Avenue Northwest,5012 118 Avenue Northwest,5012 118 Avenue Northwest,3,1,1000,1275,Rent,Condo Unit,garage,shared,False,True,53.5706279,-113.4191213,2000-01-01,False,False,False,False
262,532223,172 Secord Drive Northwest,172 Secord Drive Northwest,172 Secord Drive Northwest,2.5,2.5,1100,1850,Rent,Townhouse,outdoor,in_suite,False,False,53.52938,-113.6979565,2000-01-01,False,True,True,False
263,477775,9999 111th Street NW,9999 111th Street NW,9999 111th Street NW,1,1,637,1220,Rent,Apartment,garage,shared,False,True,53.538051,-113.51213,2000-01-01,False,False,True,True
264,532012,12717 119 St,12717 119 St,12717 119 St,1,1,,750,Rent,Apartment,underground,in_suite,False,True,53.585942631469,-113.52576043015,2000-01-01,False,True,False,True
265,528540,18,18,18,1,1,,850,Rent,Apartment,underground,shared,False,False,53.5396363,-113.514458,2000-01-01,False,False,False,True
266,531995,12019 123 Street NW,12019 123 Street NW,12019 123 Street NW,3,1,1000,1350,Rent,Main Floor,underground,in_suite,True,True,53.5742273,-113.5337434,2000-01-01,False,False,False,False
267,518968,9947 157 Street NW,9947 157 Street NW,9947 157 Street NW,3,2.5,1629,1900,Rent,Duplex,covered,in_suite,False,False,53.5390027,-113.5917051,2000-01-01,False,False,True,False
268,497411,,,,1.5,1,690,1150,Rent,Basement,underground,shared,True,False,53.515346,-113.4641653,2000-01-01,False,False,False,False
269,531961,6306 167A Avenue Northwest,6306 167A Avenue Northwest,6306 167A Avenue Northwest,3,2.5,1768,1900,Rent,Duplex,garage,in_suite,False,False,53.6292645,-113.4377004,2000-01-01,False,True,True,False
270,531331,4787 Kinney Rd SW Edmonton AB T6W 5G4,4787 Kinney Rd SW Edmonton AB T6W 5G4,4787 Kinney Rd SW Edmonton AB T6W 5G4,3.5,2.5,,2400,Rent,House,underground,shared,False,False,53.4157298,-113.6263844,2000-01-01,False,False,True,True
271,462322,10153 117 St NW,10153 117 St NW,10153 117 St NW,1,1,822,1050,Rent,Condo Unit,outdoor,shared,True,False,53.5423167,-113.5226562,2000-01-01,False,True,False,False
272,515436,11415 100 Avenue Northwest,11415 100 Avenue Northwest,11415 100 Avenue Northwest,2,2,1108,1500,Rent,Condo Unit,covered,in_suite,False,False,53.5385598,-113.5181278,2000-01-01,False,True,True,True
273,530626,8739 118 Street Northwest,8739 118 Street Northwest,8739 118 Street Northwest,1,1,,1600,Rent,Basement,garage,shared,False,True,53.524464,-113.5338391,2000-01-01,False,True,True,False
